countrycode,countryname,adminone,adminlevel,date,datatype,indicator name,population,prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#date,#data+type,#indicator+name,#population,#indicator+prevalence
NGA,Nigeria,Plateau,subnational,2024-11-11,SURVEY,health access,667450,0.4864555961040051
NGA,Nigeria,Plateau,subnational,2024-11-11,SURVEY,market access,949158,0.2054258457147272
NGA,Nigeria,Rivers,subnational,2024-11-11,SURVEY,total,7216862,
NGA,Nigeria,Rivers,subnational,2024-11-11,SURVEY,fcs,2879845,0.39904393349907485
NGA,Nigeria,Rivers,subnational,2024-11-11,SURVEY,rcsi,1193481,0.16537395338860575
NGA,Nigeria,Rivers,subnational,2024-11-11,SURVEY,health access,819893,0.3764919909498734
NGA,Nigeria,Rivers,subnational,2024-11-11,SURVEY,market access,1266718,0.17552199279964062
NGA,Nigeria,Sokoto,subnational,2024-11-11,SURVEY,total,5417315,
NGA,Nigeria,Sokoto,subnational,2024-11-11,SURVEY,fcs,4110766,0.758819821258317
NGA,Nigeria,Sokoto,subnational,2024-11-11,SURVEY,rcsi,1875875,0.34627393828861713
NGA,Nigeria,Sokoto,subnational,2024-11-11,SURVEY,health access,999554,0.4638074737972047
NGA,Nigeria,Sokoto,subnational,2024-11-11,SURVEY,market access,1016602,0.18765790802270127
NGA,Nigeria,Taraba,subnational,2024-11-11,SURVEY,total,3402075,
NGA,Nigeria,Taraba,subnational,2024-11-11,SURVEY,fcs,2312781,0.6798148188972907
NGA,Nigeria,Taraba,subnational,2024-11-11,SURVEY,rcsi,977657,0.28737079576434965
NGA,Nigeria,Taraba,subnational,2024-11-11,SURVEY,health access,697935,0.5363729966974927
NGA,Nigeria,Taraba,subnational,2024-11-11,SURVEY,market access,694996,0.2042859137438181
NGA,Nigeria,Yobe,subnational,2024-11-11,SURVEY,total,4340967,
NGA,Nigeria,Yobe,subnational,2024-11-11,SURVEY,fcs,2574657,0.5931067893397945
NGA,Nigeria,Yobe,subnational,2024-11-11,SURVEY,rcsi,2651523,0.6108139039066641
NGA,Nigeria,Yobe,subnational,2024-11-11,SURVEY,health access,2334302,0.6606975721159598
NGA,Nigeria,Yobe,subnational,2024-11-11,SURVEY,market access,2586825,0.5959098514225056
NGA,Nigeria,Zamfara,subnational,2024-11-11,SURVEY,total,3483746,
NGA,Nigeria,Zamfara,subnational,2024-11-11,SURVEY,fcs,2684459,0.7705667979238441
NGA,Nigeria,Zamfara,subnational,2024-11-11,SURVEY,rcsi,1335379,0.3833169812035665
NGA,Nigeria,Zamfara,subnational,2024-11-11,SURVEY,health access,906665,0.5861497642076392
NGA,Nigeria,Zamfara,subnational,2024-11-11,SURVEY,market access,885860,0.2542837508819529
NGA,Nigeria,Abia,subnational,2024-11-10,SURVEY,total,3802539,
NGA,Nigeria,Abia,subnational,2024-11-10,SURVEY,fcs,1462677,0.38465798772872545
NGA,Nigeria,Abia,subnational,2024-11-10,SURVEY,rcsi,734080,0.19304995951389323
NGA,Nigeria,Abia,subnational,2024-11-10,SURVEY,health access,718687,0.5360736393365492
NGA,Nigeria,Abia,subnational,2024-11-10,SURVEY,market access,661942,0.17407895093252165
NGA,Nigeria,Abuja,subnational,2024-11-10,SURVEY,total,4346654,
NGA,Nigeria,Abuja,subnational,2024-11-10,SURVEY,fcs,1484812,0.34159884821750247
NGA,Nigeria,Abuja,subnational,2024-11-10,SURVEY,rcsi,662956,0.1525209966102662
NGA,Nigeria,Abuja,subnational,2024-11-10,SURVEY,health access,541858,0.37102134591048963
NGA,Nigeria,Abuja,subnational,2024-11-10,SURVEY,market access,558092,0.12839577293246712
NGA,Nigeria,Adamawa,subnational,2024-11-10,SURVEY,total,4946724,
NGA,Nigeria,Adamawa,subnational,2024-11-10,SURVEY,fcs,2587903,0.5231549203068536
NGA,Nigeria,Adamawa,subnational,2024-11-10,SURVEY,rcsi,2254800,0.45581681937379165
NGA,Nigeria,Adamawa,subnational,2024-11-10,SURVEY,health access,2896366,0.692829915083117
NGA,Nigeria,Adamawa,subnational,2024-11-10,SURVEY,market access,2592167,0.5240169049253607
NGA,Nigeria,Akwa Ibom,subnational,2024-11-10,SURVEY,total,5449818,
NGA,Nigeria,Akwa Ibom,subnational,2024-11-10,SURVEY,fcs,1852731,0.33996199506111946
NGA,Nigeria,Akwa Ibom,subnational,2024-11-10,SURVEY,rcsi,840743,0.15426992240841805
NGA,Nigeria,Akwa Ibom,subnational,2024-11-10,SURVEY,health access,838552,0.4032462743279686
NGA,Nigeria,Akwa Ibom,subnational,2024-11-10,SURVEY,market access,856455,0.15715295446563537
NGA,Nigeria,Bauchi,subnational,2024-11-10,SURVEY,total,7222452,
NGA,Nigeria,Bauchi,subnational,2024-11-10,SURVEY,fcs,5536428,0.7665579501255252
NGA,Nigeria,Bauchi,subnational,2024-11-10,SURVEY,rcsi,2671057,0.36982689535354474
NGA,Nigeria,Bauchi,subnational,2024-11-10,SURVEY,health access,1456364,0.47526382376431003
NGA,Nigeria,Bauchi,subnational,2024-11-10,SURVEY,market access,1429222,0.19788598110447808
NGA,Nigeria,Benue,subnational,2024-11-10,SURVEY,total,6282546,
NGA,Nigeria,Benue,subnational,2024-11-10,SURVEY,fcs,2934973,0.4671629941109862
NGA,Nigeria,Benue,subnational,2024-11-10,SURVEY,rcsi,1132290,0.18022788850252747
NGA,Nigeria,Benue,subnational,2024-11-10,SURVEY,health access,1155749,0.5482480270678184
NGA,Nigeria,Benue,subnational,2024-11-10,SURVEY,market access,1126604,0.1793228414085627
NGA,Nigeria,Borno,subnational,2024-11-10,SURVEY,total,5884116,
NGA,Nigeria,Borno,subnational,2024-11-10,SURVEY,fcs,3580902,0.6085709391181275
NGA,Nigeria,Borno,subnational,2024-11-10,SURVEY,rcsi,2827617,0.4805508592964517
NGA,Nigeria,Borno,subnational,2024-11-10,SURVEY,health access,2895667,0.6529827690624641
NGA,Nigeria,Borno,subnational,2024-11-10,SURVEY,market access,3164248,0.5377609822783915
NGA,Nigeria,Cross River,subnational,2024-11-10,SURVEY,total,3666248,
NGA,Nigeria,Cross River,subnational,2024-11-10,SURVEY,fcs,1263084,0.3445167920991706
NGA,Nigeria,Cross River,subnational,2024-11-10,SURVEY,rcsi,507276,0.13836379863009812
NGA,Nigeria,Cross River,subnational,2024-11-10,SURVEY,health access,465338,0.4323524912361394
NGA,Nigeria,Cross River,subnational,2024-11-10,SURVEY,market access,440972,0.12027882456396839
NGA,Nigeria,Edo,subnational,2024-11-10,SURVEY,total,4275642,
NGA,Nigeria,Edo,subnational,2024-11-10,SURVEY,fcs,1808592,0.4229989320901984
NGA,Nigeria,Edo,subnational,2024-11-10,SURVEY,rcsi,638725,0.14938692247854238
NGA,Nigeria,Edo,subnational,2024-11-10,SURVEY,health access,646297,0.4649123574231557
NGA,Nigeria,Edo,subnational,2024-11-10,SURVEY,market access,713283,0.166824771578163
NGA,Nigeria,Enugu,subnational,2024-11-10,SURVEY,total,4361568,
NGA,Nigeria,Enugu,subnational,2024-11-10,SURVEY,fcs,1506795,0.34547094072590406
NGA,Nigeria,Enugu,subnational,2024-11-10,SURVEY,rcsi,670913,0.15382380831847628
NGA,Nigeria,Enugu,subnational,2024-11-10,SURVEY,health access,521098,0.3658298971176487
NGA,Nigeria,Enugu,subnational,2024-11-10,SURVEY,market access,684351,0.15690481038012016
NGA,Nigeria,Gombe,subnational,2024-11-10,SURVEY,total,3545037,
NGA,Nigeria,Gombe,subnational,2024-11-10,SURVEY,fcs,2764735,0.7798888981976774
NGA,Nigeria,Gombe,subnational,2024-11-10,SURVEY,rcsi,1249646,0.35250577074371864
NGA,Nigeria,Gombe,subnational,2024-11-10,SURVEY,health access,657444,0.46364270538835484
NGA,Nigeria,Gombe,subnational,2024-11-10,SURVEY,market access,900804,0.25410284857393595
NGA,Nigeria,Jigawa,subnational,2024-11-10,SURVEY,total,6366194,
NGA,Nigeria,Jigawa,subnational,2024-11-10,SURVEY,fcs,4886906,0.7676338484186941
NGA,Nigeria,Jigawa,subnational,2024-11-10,SURVEY,rcsi,2494841,0.391888937094911
NGA,Nigeria,Jigawa,subnational,2024-11-10,SURVEY,health access,1379331,0.5452939918701193
NGA,Nigeria,Jigawa,subnational,2024-11-10,SURVEY,market access,1913811,0.3006209047352311
NGA,Nigeria,Kaduna,subnational,2024-11-10,SURVEY,total,9391404,
NGA,Nigeria,Kaduna,subnational,2024-11-10,SURVEY,fcs,6938951,0.7388619422612424
NGA,Nigeria,Kaduna,subnational,2024-11-10,SURVEY,rcsi,3219063,0.34276696008392354
NGA,Nigeria,Kaduna,subnational,2024-11-10,SURVEY,health access,1663452,0.5067416434905821
NGA,Nigeria,Kaduna,subnational,2024-11-10,SURVEY,market access,1952707,0.20792492794474607
NGA,Nigeria,Kano,subnational,2024-11-10,SURVEY,total,14936166,
NGA,Nigeria,Kano,subnational,2024-11-10,SURVEY,fcs,11137017,0.7456409496252251
NGA,Nigeria,Kano,subnational,2024-11-10,SURVEY,rcsi,4907725,0.32857997159378116
NGA,Nigeria,Kano,subnational,2024-11-10,SURVEY,health access,3452509,0.5648215319412041
NGA,Nigeria,Kano,subnational,2024-11-10,SURVEY,market access,3363997,0.2252249338953517
NGA,Nigeria,Katsina,subnational,2024-11-10,SURVEY,total,7831200,
NGA,Nigeria,Katsina,subnational,2024-11-10,SURVEY,fcs,6155565,0.7860308764940239
NGA,Nigeria,Katsina,subnational,2024-11-10,SURVEY,rcsi,3321290,0.4241099703749106
NGA,Nigeria,Katsina,subnational,2024-11-10,SURVEY,health access,2108166,0.6674738695570972
NGA,Nigeria,Katsina,subnational,2024-11-10,SURVEY,market access,1959585,0.2502279344161814
NGA,Nigeria,Kebbi,subnational,2024-11-10,SURVEY,total,4915325,
NGA,Nigeria,Kebbi,subnational,2024-11-10,SURVEY,fcs,3958684,0.8053758398478229
NGA,Nigeria,Kebbi,subnational,2024-11-10,SURVEY,rcsi,1877359,0.38193995310584755
NGA,Nigeria,Kebbi,subnational,2024-11-10,SURVEY,health access,991416,0.5782405346455414
NGA,Nigeria,Kebbi,subnational,2024-11-10,SURVEY,market access,1088960,0.2215438450153347
NGA,Nigeria,Kogi,subnational,2024-11-10,SURVEY,total,4510378,
NGA,Nigeria,Kogi,subnational,2024-11-10,SURVEY,fcs,2165725,0.48016485536245523
NGA,Nigeria,Kogi,subnational,2024-11-10,SURVEY,rcsi,798151,0.17695878261201167
NGA,Nigeria,Kogi,subnational,2024-11-10,SURVEY,health access,746142,0.4383378290786718
NGA,Nigeria,Kogi,subnational,2024-11-10,SURVEY,market access,888959,0.19709190670937116
NGA,Nigeria,Kwara,subnational,2024-11-10,SURVEY,total,3201976,
NGA,Nigeria,Kwara,subnational,2024-11-10,SURVEY,fcs,1352722,0.42246475301501324
NGA,Nigeria,Kwara,subnational,2024-11-10,SURVEY,rcsi,600636,0.18758291754841386
NGA,Nigeria,Kwara,subnational,2024-11-10,SURVEY,health access,538316,0.5333805078714496
NGA,Nigeria,Kwara,subnational,2024-11-10,SURVEY,market access,676590,0.21130389484493325
NGA,Nigeria,Lagos,subnational,2024-11-10,SURVEY,total,12631475,
NGA,Nigeria,Lagos,subnational,2024-11-10,SURVEY,fcs,3248840,0.257201949891046
NGA,Nigeria,Lagos,subnational,2024-11-10,SURVEY,rcsi,1715884,0.13584193453258625
NGA,Nigeria,Lagos,subnational,2024-11-10,SURVEY,health access,1753501,0.4070202998245172
NGA,Nigeria,Lagos,subnational,2024-11-10,SURVEY,market access,2686310,0.2126679584134078
NGA,Nigeria,Nassarawa,subnational,2024-11-10,SURVEY,total,2536680,
NGA,Nigeria,Nassarawa,subnational,2024-11-10,SURVEY,fcs,1541213,0.6075709194695429
NGA,Nigeria,Nassarawa,subnational,2024-11-10,SURVEY,rcsi,502846,0.19822996988189284
NGA,Nigeria,Nassarawa,subnational,2024-11-10,SURVEY,health access,318870,0.38933216362796647
NGA,Nigeria,Nassarawa,subnational,2024-11-10,SURVEY,market access,378728,0.1493006607061198
NGA,Nigeria,Niger,subnational,2024-11-10,SURVEY,total,6109666,
NGA,Nigeria,Niger,subnational,2024-11-10,SURVEY,fcs,3935138,0.6440839810228579
NGA,Nigeria,Niger,subnational,2024-11-10,SURVEY,rcsi,1295689,0.2120719856044504
NGA,Nigeria,Niger,subnational,2024-11-10,SURVEY,health access,1065305,0.5070441652050174
NGA,Nigeria,Niger,subnational,2024-11-10,SURVEY,market access,891669,0.1459439844993163
NGA,Nigeria,Ogun,subnational,2024-11-10,SURVEY,total,5408787,
NGA,Nigeria,Ogun,subnational,2024-11-10,SURVEY,fcs,2149657,0.3974379098307994
NGA,Nigeria,Ogun,subnational,2024-11-10,SURVEY,rcsi,836322,0.1546228387252077
NGA,Nigeria,Ogun,subnational,2024-11-10,SURVEY,health access,609543,0.33808925596183437
NGA,Nigeria,Ogun,subnational,2024-11-10,SURVEY,market access,811323,0.15000091517746958
NGA,Nigeria,Plateau,subnational,2024-11-10,SURVEY,total,4620441,
NGA,Nigeria,Plateau,subnational,2024-11-10,SURVEY,fcs,2387109,0.5166409440137857
NGA,Nigeria,Plateau,subnational,2024-11-10,SURVEY,rcsi,982005,0.21253490738221742
NGA,Nigeria,Plateau,subnational,2024-11-10,SURVEY,health access,634326,0.4732741609761764
NGA,Nigeria,Plateau,subnational,2024-11-10,SURVEY,market access,908535,0.19663382780994282
NGA,Nigeria,Rivers,subnational,2024-11-10,SURVEY,total,7216862,
NGA,Nigeria,Rivers,subnational,2024-11-10,SURVEY,fcs,2841372,0.393712946153051
NGA,Nigeria,Rivers,subnational,2024-11-10,SURVEY,rcsi,1192362,0.1652188998487154
NGA,Nigeria,Rivers,subnational,2024-11-10,SURVEY,health access,825457,0.38621830228767273
NGA,Nigeria,Rivers,subnational,2024-11-10,SURVEY,market access,1278171,0.1771089706301714
NGA,Nigeria,Sokoto,subnational,2024-11-10,SURVEY,total,5417315,
NGA,Nigeria,Sokoto,subnational,2024-11-10,SURVEY,fcs,4088902,0.7547838735609801
NGA,Nigeria,Sokoto,subnational,2024-11-10,SURVEY,rcsi,1872744,0.34569597669694296
NGA,Nigeria,Sokoto,subnational,2024-11-10,SURVEY,health access,995821,0.45781841082362823
NGA,Nigeria,Sokoto,subnational,2024-11-10,SURVEY,market access,1045899,0.1930659376462325
NGA,Nigeria,Taraba,subnational,2024-11-10,SURVEY,total,3402075,
NGA,Nigeria,Taraba,subnational,2024-11-10,SURVEY,fcs,2326944,0.6839778664491524
NGA,Nigeria,Taraba,subnational,2024-11-10,SURVEY,rcsi,971785,0.285644790311795
NGA,Nigeria,Taraba,subnational,2024-11-10,SURVEY,health access,696414,0.5311504253922427
NGA,Nigeria,Taraba,subnational,2024-11-10,SURVEY,market access,696955,0.20486173879176678
NGA,Nigeria,Yobe,subnational,2024-11-10,SURVEY,total,4340967,
NGA,Nigeria,Yobe,subnational,2024-11-10,SURVEY,fcs,2563623,0.5905649593742592
NGA,Nigeria,Yobe,subnational,2024-11-10,SURVEY,rcsi,2633026,0.6065528717449361
NGA,Nigeria,Yobe,subnational,2024-11-10,SURVEY,health access,2377660,0.6725547361257742
NGA,Nigeria,Yobe,subnational,2024-11-10,SURVEY,market access,2583548,0.5951549504983566
NGA,Nigeria,Zamfara,subnational,2024-11-10,SURVEY,total,3483746,
NGA,Nigeria,Zamfara,subnational,2024-11-10,SURVEY,fcs,2676603,0.7683117540716229
NGA,Nigeria,Zamfara,subnational,2024-11-10,SURVEY,rcsi,1329641,0.38166990360376446
NGA,Nigeria,Zamfara,subnational,2024-11-10,SURVEY,health access,897987,0.5853899890892874
NGA,Nigeria,Zamfara,subnational,2024-11-10,SURVEY,market access,876743,0.251666740342149
NGA,Nigeria,Abia,subnational,2024-11-09,SURVEY,total,3802539,
NGA,Nigeria,Abia,subnational,2024-11-09,SURVEY,fcs,1479853,0.38917496967157994
NGA,Nigeria,Abia,subnational,2024-11-09,SURVEY,rcsi,718714,0.18900897531885932
NGA,Nigeria,Abia,subnational,2024-11-09,SURVEY,health access,714523,0.5391874232361569
NGA,Nigeria,Abia,subnational,2024-11-09,SURVEY,market access,671094,0.17648576385409853
NGA,Nigeria,Abuja,subnational,2024-11-09,SURVEY,total,4346654,
NGA,Nigeria,Abuja,subnational,2024-11-09,SURVEY,fcs,1500304,0.345162969033192
NGA,Nigeria,Abuja,subnational,2024-11-09,SURVEY,rcsi,667650,0.15360090773270657
NGA,Nigeria,Abuja,subnational,2024-11-09,SURVEY,health access,549882,0.37417357665784373
NGA,Nigeria,Abuja,subnational,2024-11-09,SURVEY,market access,533999,0.12285288868173085
NGA,Nigeria,Adamawa,subnational,2024-11-09,SURVEY,total,4946724,
NGA,Nigeria,Adamawa,subnational,2024-11-09,SURVEY,fcs,2604326,0.5264748953044479
NGA,Nigeria,Adamawa,subnational,2024-11-09,SURVEY,rcsi,2292341,0.46340588235769775
NGA,Nigeria,Adamawa,subnational,2024-11-09,SURVEY,health access,2952491,0.6963803394911029
NGA,Nigeria,Adamawa,subnational,2024-11-09,SURVEY,market access,2596767,0.5249468132849134
NGA,Nigeria,Akwa Ibom,subnational,2024-11-09,SURVEY,total,5449818,
NGA,Nigeria,Akwa Ibom,subnational,2024-11-09,SURVEY,fcs,1859766,0.34125286385710496
NGA,Nigeria,Akwa Ibom,subnational,2024-11-09,SURVEY,rcsi,835811,0.15336493805848195
NGA,Nigeria,Akwa Ibom,subnational,2024-11-09,SURVEY,health access,850792,0.40745048178779775
NGA,Nigeria,Akwa Ibom,subnational,2024-11-09,SURVEY,market access,848678,0.1557259343339539
NGA,Nigeria,Bauchi,subnational,2024-11-09,SURVEY,total,7222452,
NGA,Nigeria,Bauchi,subnational,2024-11-09,SURVEY,fcs,5510716,0.7629979403116837
NGA,Nigeria,Bauchi,subnational,2024-11-09,SURVEY,rcsi,2627275,0.36376496513926293
NGA,Nigeria,Bauchi,subnational,2024-11-09,SURVEY,health access,1442952,0.4762116957052009
NGA,Nigeria,Bauchi,subnational,2024-11-09,SURVEY,market access,1427517,0.19764991169204033
NGA,Nigeria,Benue,subnational,2024-11-09,SURVEY,total,6282546,
NGA,Nigeria,Benue,subnational,2024-11-09,SURVEY,fcs,2925159,0.465600888556964
NGA,Nigeria,Benue,subnational,2024-11-09,SURVEY,rcsi,1106909,0.1761879658342334
NGA,Nigeria,Benue,subnational,2024-11-09,SURVEY,health access,1169810,0.5539391250678047
NGA,Nigeria,Benue,subnational,2024-11-09,SURVEY,market access,1134213,0.18053397460201645
NGA,Nigeria,Borno,subnational,2024-11-09,SURVEY,total,5884116,
NGA,Nigeria,Borno,subnational,2024-11-09,SURVEY,fcs,3666139,0.6230568873897115
NGA,Nigeria,Borno,subnational,2024-11-09,SURVEY,rcsi,2976891,0.505919835706842
NGA,Nigeria,Borno,subnational,2024-11-09,SURVEY,health access,2956332,0.6581552596964333
NGA,Nigeria,Borno,subnational,2024-11-09,SURVEY,market access,3275581,0.5566819212945496
NGA,Nigeria,Cross River,subnational,2024-11-09,SURVEY,total,3666248,
NGA,Nigeria,Cross River,subnational,2024-11-09,SURVEY,fcs,1266751,0.3455169972135
NGA,Nigeria,Cross River,subnational,2024-11-09,SURVEY,rcsi,487768,0.133042827435569
NGA,Nigeria,Cross River,subnational,2024-11-09,SURVEY,health access,466482,0.43883718334421973
NGA,Nigeria,Cross River,subnational,2024-11-09,SURVEY,market access,443077,0.12085310188439054
NGA,Nigeria,Edo,subnational,2024-11-09,SURVEY,total,4275642,
NGA,Nigeria,Edo,subnational,2024-11-09,SURVEY,fcs,1792857,0.4193187830038156
NGA,Nigeria,Edo,subnational,2024-11-09,SURVEY,rcsi,632465,0.14792281486616513
NGA,Nigeria,Edo,subnational,2024-11-09,SURVEY,health access,638951,0.46243851278550074
NGA,Nigeria,Edo,subnational,2024-11-09,SURVEY,market access,698477,0.16336189980358506
NGA,Nigeria,Enugu,subnational,2024-11-09,SURVEY,total,4361568,
NGA,Nigeria,Enugu,subnational,2024-11-09,SURVEY,fcs,1507266,0.34557892941254154
NGA,Nigeria,Enugu,subnational,2024-11-09,SURVEY,rcsi,665104,0.15249194784994755
NGA,Nigeria,Enugu,subnational,2024-11-09,SURVEY,health access,512331,0.36911939743710903
NGA,Nigeria,Enugu,subnational,2024-11-09,SURVEY,market access,685520,0.15717283325629683
NGA,Nigeria,Gombe,subnational,2024-11-09,SURVEY,total,3545037,
NGA,Nigeria,Gombe,subnational,2024-11-09,SURVEY,fcs,2759446,0.7783969532617009
NGA,Nigeria,Gombe,subnational,2024-11-09,SURVEY,rcsi,1247654,0.3519438584138896
NGA,Nigeria,Gombe,subnational,2024-11-09,SURVEY,health access,675258,0.47210638087021123
NGA,Nigeria,Gombe,subnational,2024-11-09,SURVEY,market access,916402,0.25850280265057884
NGA,Nigeria,Jigawa,subnational,2024-11-09,SURVEY,total,6366194,
NGA,Nigeria,Jigawa,subnational,2024-11-09,SURVEY,fcs,4892490,0.7685109816006236
NGA,Nigeria,Jigawa,subnational,2024-11-09,SURVEY,rcsi,2485712,0.39045495628942506
NGA,Nigeria,Jigawa,subnational,2024-11-09,SURVEY,health access,1388473,0.5488735844625189
NGA,Nigeria,Jigawa,subnational,2024-11-09,SURVEY,market access,1907585,0.29964292637013573
NGA,Nigeria,Kaduna,subnational,2024-11-09,SURVEY,total,9391404,
NGA,Nigeria,Kaduna,subnational,2024-11-09,SURVEY,fcs,6918853,0.7367219001546521
NGA,Nigeria,Kaduna,subnational,2024-11-09,SURVEY,rcsi,3180136,0.3386219994369319
NGA,Nigeria,Kaduna,subnational,2024-11-09,SURVEY,health access,1661132,0.5075843528138438
NGA,Nigeria,Kaduna,subnational,2024-11-09,SURVEY,market access,1993945,0.2123161770004777
NGA,Nigeria,Kano,subnational,2024-11-09,SURVEY,total,14936166,
NGA,Nigeria,Kano,subnational,2024-11-09,SURVEY,fcs,11167875,0.7477069416609322
NGA,Nigeria,Kano,subnational,2024-11-09,SURVEY,rcsi,4924946,0.32973294485345167
NGA,Nigeria,Kano,subnational,2024-11-09,SURVEY,health access,3359517,0.560655739267488
NGA,Nigeria,Kano,subnational,2024-11-09,SURVEY,market access,3348882,0.22421296067545043
NGA,Nigeria,Katsina,subnational,2024-11-09,SURVEY,total,7831200,
NGA,Nigeria,Katsina,subnational,2024-11-09,SURVEY,fcs,6155103,0.7859718817039534
NGA,Nigeria,Katsina,subnational,2024-11-09,SURVEY,rcsi,3292706,0.4204599550515885
NGA,Nigeria,Katsina,subnational,2024-11-09,SURVEY,health access,2116742,0.6770772162650206
NGA,Nigeria,Katsina,subnational,2024-11-09,SURVEY,market access,1976923,0.2524418990703851
NGA,Nigeria,Kebbi,subnational,2024-11-09,SURVEY,total,4915325,
NGA,Nigeria,Kebbi,subnational,2024-11-09,SURVEY,fcs,3966809,0.8070288332917965
NGA,Nigeria,Kebbi,subnational,2024-11-09,SURVEY,rcsi,1869951,0.38043282997563743
NGA,Nigeria,Kebbi,subnational,2024-11-09,SURVEY,health access,972949,0.5754845718221977
NGA,Nigeria,Kebbi,subnational,2024-11-09,SURVEY,market access,1093527,0.22247297991485812
NGA,Nigeria,Kogi,subnational,2024-11-09,SURVEY,total,4510378,
NGA,Nigeria,Kogi,subnational,2024-11-09,SURVEY,fcs,2183325,0.48406696733621885
NGA,Nigeria,Kogi,subnational,2024-11-09,SURVEY,rcsi,786479,0.17437097289850206
NGA,Nigeria,Kogi,subnational,2024-11-09,SURVEY,health access,781147,0.4525836049076032
NGA,Nigeria,Kogi,subnational,2024-11-09,SURVEY,market access,902819,0.20016481988870996
NGA,Nigeria,Kwara,subnational,2024-11-09,SURVEY,total,3201976,
NGA,Nigeria,Kwara,subnational,2024-11-09,SURVEY,fcs,1353779,0.42279486167291697
NGA,Nigeria,Kwara,subnational,2024-11-09,SURVEY,rcsi,612121,0.19116976517000753
NGA,Nigeria,Kwara,subnational,2024-11-09,SURVEY,health access,554418,0.5531395036058836
NGA,Nigeria,Kwara,subnational,2024-11-09,SURVEY,market access,690249,0.2155696982113545
NGA,Nigeria,Lagos,subnational,2024-11-09,SURVEY,total,12631475,
NGA,Nigeria,Lagos,subnational,2024-11-09,SURVEY,fcs,3220937,0.2549929442127701
NGA,Nigeria,Lagos,subnational,2024-11-09,SURVEY,rcsi,1677043,0.1327669967284106
NGA,Nigeria,Lagos,subnational,2024-11-09,SURVEY,health access,1719017,0.41532629090347933
NGA,Nigeria,Lagos,subnational,2024-11-09,SURVEY,market access,2677089,0.21193795657276762
NGA,Nigeria,Nassarawa,subnational,2024-11-09,SURVEY,total,2536680,
NGA,Nigeria,Nassarawa,subnational,2024-11-09,SURVEY,fcs,1535120,0.6051689610041472
NGA,Nigeria,Nassarawa,subnational,2024-11-09,SURVEY,rcsi,502326,0.19802497752968448
NGA,Nigeria,Nassarawa,subnational,2024-11-09,SURVEY,health access,318723,0.3936984975636439
NGA,Nigeria,Nassarawa,subnational,2024-11-09,SURVEY,market access,380045,0.14981984325969377
NGA,Nigeria,Niger,subnational,2024-11-09,SURVEY,total,6109666,
NGA,Nigeria,Niger,subnational,2024-11-09,SURVEY,fcs,3941742,0.64516553633962
NGA,Nigeria,Niger,subnational,2024-11-09,SURVEY,rcsi,1280457,0.20957888696370636
NGA,Nigeria,Niger,subnational,2024-11-09,SURVEY,health access,1109692,0.5161085301232954
NGA,Nigeria,Niger,subnational,2024-11-09,SURVEY,market access,899434,0.14721492140486894
NGA,Nigeria,Ogun,subnational,2024-11-09,SURVEY,total,5408787,
NGA,Nigeria,Ogun,subnational,2024-11-09,SURVEY,fcs,2159674,0.3992898962373634
NGA,Nigeria,Ogun,subnational,2024-11-09,SURVEY,rcsi,818198,0.1512719949962903
NGA,Nigeria,Ogun,subnational,2024-11-09,SURVEY,health access,590477,0.32945826264286276
NGA,Nigeria,Ogun,subnational,2024-11-09,SURVEY,market access,801760,0.14823286626003204
NGA,Nigeria,Plateau,subnational,2024-11-09,SURVEY,total,4620441,
NGA,Nigeria,Plateau,subnational,2024-11-09,SURVEY,fcs,2375354,0.5140968145681332
NGA,Nigeria,Plateau,subnational,2024-11-09,SURVEY,rcsi,965293,0.2089179366212013
NGA,Nigeria,Plateau,subnational,2024-11-09,SURVEY,health access,640827,0.470359292610895
NGA,Nigeria,Plateau,subnational,2024-11-09,SURVEY,market access,943863,0.20427985120900796
NGA,Nigeria,Rivers,subnational,2024-11-09,SURVEY,total,7216862,
NGA,Nigeria,Rivers,subnational,2024-11-09,SURVEY,fcs,2890677,0.40054486285036345
NGA,Nigeria,Rivers,subnational,2024-11-09,SURVEY,rcsi,1202156,0.16657599937479756
NGA,Nigeria,Rivers,subnational,2024-11-09,SURVEY,health access,790347,0.37235834707784066
NGA,Nigeria,Rivers,subnational,2024-11-09,SURVEY,market access,1237670,0.1714969747239174
NGA,Nigeria,Sokoto,subnational,2024-11-09,SURVEY,total,5417315,
NGA,Nigeria,Sokoto,subnational,2024-11-09,SURVEY,fcs,4095479,0.755997943630747
NGA,Nigeria,Sokoto,subnational,2024-11-09,SURVEY,rcsi,1904749,0.35160388495038586
NGA,Nigeria,Sokoto,subnational,2024-11-09,SURVEY,health access,1025134,0.454461712424789
NGA,Nigeria,Sokoto,subnational,2024-11-09,SURVEY,market access,1036917,0.19140792071349
NGA,Nigeria,Taraba,subnational,2024-11-09,SURVEY,total,3402075,
NGA,Nigeria,Taraba,subnational,2024-11-09,SURVEY,fcs,2335936,0.6866209592675059
NGA,Nigeria,Taraba,subnational,2024-11-09,SURVEY,rcsi,973867,0.28625676976551073
NGA,Nigeria,Taraba,subnational,2024-11-09,SURVEY,health access,697425,0.5315449811059075
NGA,Nigeria,Taraba,subnational,2024-11-09,SURVEY,market access,695673,0.2044849099446661
NGA,Nigeria,Yobe,subnational,2024-11-09,SURVEY,total,4340967,
